,Code,Title,Session,Details
490,MAT244H1-S,Introduction to Ordinary Differential Equations,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 10:00 — 11:00
Tuesday 10:00 — 11:00
Thursday 10:00 — 11:00
MP 203
MP 203
MP 203
Najafi Ivaki, M.
60 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
491,MAT244H1-S,Introduction to Ordinary Differential Equations,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 11:00 — 13:00
Thursday 14:00 — 15:00
MP 203
MP 203
Jao, C.
26 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
492,MAT244H1-S,Introduction to Ordinary Differential Equations,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Wednesday 17:00 — 19:00
Thursday 18:00 — 19:00
LM 162
LM 162
—
74 of 154 available Yes: 0 student Rooms Changed: November 13, 2019.
Enrolment Controls: Priority (P)"
493,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Tuesday 11:00 — 12:00
AB 107
—
17 of 60 available No"
494,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Tuesday 12:00 — 13:00
ES 4001
—
32 of 54 available No"
495,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Wednesday 16:00 — 17:00
BA 1180
—
14 of 60 available No"
496,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Thursday 15:00 — 16:00
GB 221
—
0 of 50 available No"
497,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Thursday 16:00 — 17:00
BA 1190
—
3 of 50 available No"
498,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT0601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0601
Friday 12:00 — 13:00
GB 303
—
28 of 60 available No"
499,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT0701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0701
Friday 13:00 — 14:00
GB 303
—
22 of 60 available No"
500,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT0801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0801
Tuesday 13:00 — 14:00
GB 303
—
15 of 70 available No"
501,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT0901,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0901
Thursday 14:00 — 15:00
GB 248
—
60 of 70 available No"
502,MAT244H1-S,Introduction to Ordinary Differential Equations,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Wednesday 17:00 — 18:00
SS 1088
—
45 of 55 available No"
503,MAT245H1-F,Mathematical Methods in Data Science,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
Cancelled June 19, 2019"
504,MAT245H1-F,Mathematical Methods in Data Science,PRA0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
PRA0201
—
Cancelled June 19, 2019"
505,MAT246H1-F,Concepts in Abstract Mathematics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 13:00 — 14:00
Wednesday 13:00 — 14:00
Friday 13:00 — 14:00
WB 116
WB 116
WB 116
Korman, J.
22 of 188 available Yes: 0 student"
506,MAT246H1-F,Concepts in Abstract Mathematics,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 20:00
Thursday 18:00 — 20:00
MB 128
BI 131
Homayouni-Boroojeni, S.
100 of 198 available Yes: 0 student Room Changed: August 29, 2019"
507,MAT246H1-F,Concepts in Abstract Mathematics,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 14:00 — 15:00
SS 1072
—
8 of 66 available No"
508,MAT246H1-F,Concepts in Abstract Mathematics,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Monday 18:00 — 19:00
SS 2108
—
11 of 65 available No"
509,MAT246H1-F,Concepts in Abstract Mathematics,TUT5102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5102
Monday 18:00 — 19:00
SS 1072
—
12 of 60 available No"
510,MAT246H1-F,Concepts in Abstract Mathematics,TUT5201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5201
Wednesday 17:00 — 18:00
MS 4171
—
21 of 75 available No"
511,MAT246H1-F,Concepts in Abstract Mathematics,TUT5202,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5202
Wednesday 17:00 — 18:00
MS 2173
—
65 of 65 available No"
512,MAT246H1-F,Concepts in Abstract Mathematics,TUT5301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5301
Tuesday 17:00 — 18:00
MS 2173
—
16 of 65 available No"
513,MAT246H1-S,Concepts in Abstract Mathematics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 15:00 — 16:00
Wednesday 16:00 — 18:00
PB B150
PB B150
Mayrand, M.
5 of 250 available Yes: 0 student"
514,MAT246H1-S,Concepts in Abstract Mathematics,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Monday 18:00 — 20:00
Wednesday 18:00 — 20:00
RW 110
RW 110
Homayouni-Boroojeni, S.
48 of 156 available Yes: 0 student"
515,MAT246H1-S,Concepts in Abstract Mathematics,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 13:00 — 14:00
BA 1210
—
0 of 76 available No"
516,MAT246H1-S,Concepts in Abstract Mathematics,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Monday 16:00 — 17:00
HS 106
—
0 of 75 available No"
517,MAT246H1-S,Concepts in Abstract Mathematics,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Tuesday 15:00 — 16:00
SS 2110
—
0 of 75 available No"
518,MAT246H1-S,Concepts in Abstract Mathematics,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Wednesday 13:00 — 14:00
SS 1083
—
0 of 55 available No"
519,MAT246H1-S,Concepts in Abstract Mathematics,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Wednesday 17:00 — 18:00
SS 1083
—
45 of 87 available No"
520,MAT246H1-S,Concepts in Abstract Mathematics,TUT5102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5102
Wednesday 17:00 — 18:00
HS 106
—
68 of 70 available No"
521,MAT247H1-S,Algebra II,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 10:00 — 11:00
Thursday 11:00 — 13:00
MB 128
MB 128
Tsimerman, J.
15 of 222 available Yes: 0 student
Enrolment Controls: Priority (P)"
522,MAT247H1-S,Algebra II,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Tuesday 11:00 — 13:00
GB 303
—
2 of 56 available No"
523,MAT247H1-S,Algebra II,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Tuesday 14:00 — 16:00
GB 221
—
4 of 56 available No"
524,MAT247H1-S,Algebra II,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Wednesday 11:00 — 13:00
ES 4001
—
31 of 55 available No"
525,MAT247H1-S,Algebra II,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Thursday 13:00 — 15:00
BA 1200
—
10 of 55 available No"
526,MAT257Y1-Y,Analysis II,LEC0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 09:00 — 10:00
Wednesday 09:00 — 10:00
Friday 09:00 — 10:00
RW 110
RW 110
RW 110
RW 110
RW 110
RW 110
Bierstone, E.
28 of 120 available Yes: 0 student Time Changed: May 31, 2019"
527,MAT257Y1-Y,Analysis II,TUT0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Thursday 16:00 — 17:00
BA 2165
BA 2165
—
4 of 40 available No"
528,MAT257Y1-Y,Analysis II,TUT0201,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Friday 12:00 — 13:00
HA 316
HA 316
—
10 of 40 available No"
529,MAT257Y1-Y,Analysis II,TUT5101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Wednesday 17:00 — 18:00
AB 107
AB 107
—
15 of 40 available No"
530,MAT267H1-S,Advanced Ordinary Differential Equations,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 13:00 — 14:00
Thursday 13:00 — 15:00
LM 161
MP 102
Pugh, M.
32 of 130 available Yes: 0 student Room Changed: July 8, 2019"
531,MAT267H1-S,Advanced Ordinary Differential Equations,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Friday 13:00 — 14:00
SS 1070
—
9 of 65 available No"
532,MAT267H1-S,Advanced Ordinary Differential Equations,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Friday 15:00 — 16:00
SS 1072
—
30 of 65 available No"
533,MAT271H1-F,Insights from Mathematics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 13:00 — 14:00
Wednesday 13:00 — 14:00
Friday 13:00 — 14:00
SS 2135
SS 2135
SS 2135
Repka, J.
84 of 147 available Yes: 0 student"
534,MAT271H1-F,Insights from Mathematics,PRA0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
PRA0101
Friday 11:00 — 12:00
SS 561
—
41 of 49 available No PRA0101 will be held in CR 325: Sept 13, 27, Oct 4, 25, Nov 15, 22"
535,MAT271H1-F,Insights from Mathematics,PRA0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
PRA0201
Friday 12:00 — 13:00
SS 561
—
23 of 49 available No Room Added: August 15, 2019"
536,MAT271H1-F,Insights from Mathematics,PRA0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
PRA0301
Friday 14:00 — 15:00
SS 561
—
20 of 49 available No Room Added: August 15, 2019"
537,MAT296H1-S,Independent Reading in Mathematics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
—
—
—
9999 of 9999 available No
Enrolment Controls: Enrol at Department (E)"
538,MAT301H1-F,Groups and Symmetries,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 15:00 — 16:00
Tuesday 15:00 — 16:00
Thursday 15:00 — 16:00
BA 1160
BA 1160
BA 1160
Kim, H.
41 of 250 available Yes: 0 student"
539,MAT301H1-F,Groups and Symmetries,LEC2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2001
Monday 15:00 — 16:00
Tuesday 15:00 — 16:00
Thursday 15:00 — 16:00
BA 1160
BA 1160
BA 1160
Kim, H.
4 of 5 available Yes: 0 student
Enrolment Controls: Restricted (R1)"
540,MAT301H1-F,Groups and Symmetries,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Wednesday 16:00 — 17:00
PB 255
—
8 of 59 available No"
541,MAT301H1-F,Groups and Symmetries,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Thursday 10:00 — 11:00
SS 2110
—
18 of 65 available No"
542,MAT301H1-F,Groups and Symmetries,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Thursday 11:00 — 12:00
RS 211
—
8 of 55 available No Room Changed: September 13, 2019"
543,MAT301H1-F,Groups and Symmetries,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Wednesday 17:00 — 18:00
BA 1200
—
18 of 61 available No"
544,MAT301H1-F,Groups and Symmetries,TUT5102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5102
Wednesday 17:00 — 18:00
RW 140
—
44 of 61 available No"
545,MAT301H1-S,Groups and Symmetries,LEC2501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2501
Wednesday 18:00 — 21:00
MP 102
Burbulla, D.
0 of 9 available Yes: 2 students
Enrolment Controls: Restricted (R1)"
546,MAT301H1-S,Groups and Symmetries,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Wednesday 18:00 — 21:00
MP 102
Burbulla, D.
0 of 187 available Yes: 45 students"
547,MAT301H1-S,Groups and Symmetries,LEC5102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5102
Wednesday 18:00 — 21:00
MP 134
—
80 of 80 available Yes: 0 student Section Added: November 8, 2019."
548,MAT301H1-S,Groups and Symmetries,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Wednesday 16:00 — 17:00
SS 1072
—
2 of 66 available No"
549,MAT301H1-S,Groups and Symmetries,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Wednesday 17:00 — 18:00
SS 1070
—
2 of 66 available No"
550,MAT301H1-S,Groups and Symmetries,TUT5102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5102
Wednesday 17:00 — 18:00
SS 1072
—
29 of 66 available No"
551,MAT309H1-F,Introduction to Mathematical Logic,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 11:00 — 12:00
Thursday 11:00 — 13:00
MP 202
MP 202
Rossman, B.
101 of 192 available Yes: 0 student Room Changed: September 18, 2019"
552,MAT309H1-F,Introduction to Mathematical Logic,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Friday 12:00 — 13:00
UC 244
—
28 of 48 available No Time Change: September 11, 2019"
553,MAT309H1-F,Introduction to Mathematical Logic,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Friday 15:00 — 16:00
HA 403
—
18 of 48 available No"
554,MAT309H1-F,Introduction to Mathematical Logic,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Friday 16:00 — 17:00
HA 401
—
37 of 48 available No"
555,MAT309H1-F,Introduction to Mathematical Logic,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Friday 11:00 — 12:00
BA 1200
—
18 of 48 available No Time/Room Changed: July 29, 2019"
556,MAT315H1-F,Introduction to Number Theory,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 11:00 — 12:00
Tuesday 09:00 — 11:00
SS 2135
SS 2102
Kudla, S.
19 of 174 available Yes: 0 student Time Changed: July 8, 2019"
557,MAT315H1-F,Introduction to Number Theory,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Wednesday 10:00 — 11:00
RS 208
—
10 of 42 available No"
558,MAT315H1-F,Introduction to Number Theory,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Wednesday 12:00 — 13:00
HA 401
—
6 of 42 available No"
559,MAT315H1-F,Introduction to Number Theory,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Friday 12:00 — 13:00
UC 256
—
3 of 45 available No"
560,MAT315H1-F,Introduction to Number Theory,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Friday 13:00 — 14:00
UC 256
—
2 of 45 available No"
561,MAT315H1-S,Introduction to Number Theory,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 10:00 — 11:00
Wednesday 10:00 — 11:00
Friday 10:00 — 11:00
PB B150
PB B150
BA 1160
Kim, H.
0 of 270 available Yes: 2 students Friday Room Changed: November 4, 2019."
562,MAT315H1-S,Introduction to Number Theory,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Wednesday 11:00 — 12:00
SS 1083
—
2 of 78 available No"
563,MAT315H1-S,Introduction to Number Theory,TUT0102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0102
Wednesday 11:00 — 12:00
HA 401
—
46 of 50 available No Section added: October 17, 2019"
564,MAT315H1-S,Introduction to Number Theory,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Wednesday 12:00 — 13:00
SS 1087
—
3 of 55 available No"
565,MAT315H1-S,Introduction to Number Theory,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Friday 12:00 — 13:00
SS 2125
—
1 of 55 available No"
566,MAT315H1-S,Introduction to Number Theory,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Friday 13:00 — 14:00
SS 1072
—
19 of 60 available No"
567,MAT327H1-F,Introduction to Topology,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 15:00 — 16:00
Thursday 14:00 — 16:00
KP 108
KP 108
Tsimerman, J.
55 of 130 available Yes: 0 student"
568,MAT327H1-F,Introduction to Topology,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 12:00 — 13:00
HA 403
—
16 of 54 available No"
569,MAT327H1-F,Introduction to Topology,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Monday 13:00 — 14:00
MS 2173
—
18 of 54 available No"
570,MAT329Y1-Y,Concepts in Elementary Mathematics,LEC5101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Monday 18:00 — 20:00
Friday 12:00 — 13:00
LM 158
LM 158
LM 158
LM 158
Recio, F.
53 of 96 available Yes: 0 student"
571,MAT329Y1-Y,Concepts in Elementary Mathematics,TUT0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 16:00 — 17:00
SS 2110
SS 2110
—
37 of 48 available No"
572,MAT329Y1-Y,Concepts in Elementary Mathematics,TUT5101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Monday 17:00 — 18:00
SS 1072
SS 1072
—
16 of 48 available No"
573,MAT332H1-F,Introduction to Graph Theory,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 14:00 — 16:00
Thursday 15:00 — 16:00
SS 1074
SS 1069
Nabutovsky, A.
20 of 69 available Yes: 0 student Room Changed: October 4, 2019"
574,MAT332H1-F,Introduction to Graph Theory,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Thursday 16:00 — 17:00
UC 161
—
9 of 48 available No"
575,MAT332H1-F,Introduction to Graph Theory,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Thursday 17:00 — 18:00
UC 244
—
11 of 21 available No"
576,MAT334H1-F,Complex Variables,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 10:00 — 11:00
Wednesday 10:00 — 11:00
Friday 10:00 — 11:00
MP 202
MP 202
MP 202
Eskandari, P.
14 of 195 available Yes: 0 student"
577,MAT334H1-F,Complex Variables,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 16:00 — 17:00
Thursday 15:00 — 17:00
RS 211
RS 211
Gekhtman, I.
12 of 100 available Yes: 0 student"
578,MAT334H1-F,Complex Variables,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 19:00
Thursday 17:00 — 19:00
KP 108
KP 108
Sigal, I.
7 of 135 available Yes: 0 student"
579,MAT334H1-F,Complex Variables,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
—
Cancelled Tutorial Closed until Further Notice: September 16, 2019"
580,MAT334H1-F,Complex Variables,TUT0102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0102
—
Cancelled Tutorial Closed until Further Notice: September 16, 2019"
581,MAT334H1-F,Complex Variables,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
—
Cancelled Tutorial Closed until Further Notice: September 16, 2019"
582,MAT334H1-F,Complex Variables,TUT0202,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0202
—
Cancelled Tutorial Closed until Further Notice: September 16, 2019"
583,MAT334H1-F,Complex Variables,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
—
Cancelled Tutorial Closed until Further Notice: September 16, 2019"
584,MAT334H1-F,Complex Variables,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Wednesday 18:00 — 19:00
UC 140
—
142 of 150 available No New Tutorial Added: September 16, 2019"
585,MAT334H1-F,Complex Variables,TUT0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Thursday 13:00 — 14:00
UC 140
—
122 of 150 available No New Tutorial Added: September 16, 2019"
586,MAT334H1-F,Complex Variables,TUT0601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0601
Friday 14:00 — 15:00
UC 140
—
142 of 150 available No New Tutorial Added: September 16, 2019"
587,MAT334H1-F,Complex Variables,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
—
Cancelled Tutorial Closed until Further Notice: September 16, 2019"
588,MAT334H1-F,Complex Variables,TUT5201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5201
—
Cancelled Tutorial Closed until Further Notice: September 16, 2019"
589,MAT334H1-F,Complex Variables,TUT5301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5301
—
Cancelled Tutorial Closed until Further Notice: September 16, 2019"
590,MAT334H1-F,Complex Variables,TUT5401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5401
—
Cancelled Tutorial Closed until Further Notice: September 16, 2019"
591,MAT334H1-S,Complex Variables,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 12:00 — 14:00
Thursday 12:00 — 13:00
MP 102
MP 102
Ivrii, V.
0 of 196 available Yes: 6 students Time Changed: July 8, 2019"
592,MAT334H1-S,Complex Variables,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 21:00
MP 103
McBreen, M.
75 of 196 available Yes: 0 student"
593,MAT334H1-S,Complex Variables,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 13:00 — 14:00
WB 219
—
5 of 60 available No"
594,MAT334H1-S,Complex Variables,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Monday 15:00 — 16:00
SS 1072
—
20 of 60 available No"
595,MAT334H1-S,Complex Variables,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Tuesday 15:00 — 16:00
GB 119
—
37 of 70 available No"
596,MAT334H1-S,Complex Variables,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Tuesday 16:00 — 17:00
BA 1210
—
36 of 70 available No"
597,MAT334H1-S,Complex Variables,TUT0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Tuesday 11:00 — 12:00
RS 310
—
41 of 50 available No"
598,MAT334H1-S,Complex Variables,TUT0601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0601
Wednesday 14:00 — 15:00
GB 220
—
14 of 50 available No"
599,MAT334H1-S,Complex Variables,TUT0701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0701
Wednesday 15:00 — 16:00
RS 208
—
38 of 50 available No"
600,MAT334H1-S,Complex Variables,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Tuesday 17:00 — 18:00
SS 1070
—
19 of 70 available No"
601,MAT335H1-S,"Chaos, Fractals and Dynamics",LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 12:00 — 13:00
Thursday 11:00 — 13:00
BA 1170
BA 1170
Siefken, J.
0 of 115 available Yes: 11 students"
602,MAT336H1-S,Elements of Analysis,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 16:00 — 17:00
Wednesday 14:00 — 16:00
GB 303
GB 303
Homayouni-Boroojeni, S.
8 of 33 available Yes: 0 student"
603,MAT336H1-S,Elements of Analysis,LEC2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2001
Monday 16:00 — 17:00
Wednesday 14:00 — 16:00
GB 303
GB 303
Homayouni-Boroojeni, S.
12 of 35 available Yes: 0 student
Enrolment Controls: Restricted (R1)"
604,MAT336H1-S,Elements of Analysis,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Wednesday 12:00 — 13:00
AB 107
—
22 of 38 available No"
605,MAT336H1-S,Elements of Analysis,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Wednesday 13:00 — 14:00
ES 4000
—
23 of 38 available No"
606,MAT337H1-F,Introduction to Real Analysis,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 12:00 — 13:00
Tuesday 12:00 — 13:00
Friday 13:00 — 14:00
MP 202
MP 202
MP 202
Rotman, R.
99 of 188 available Yes: 0 student Time Changed: July 8, 2019
Enrolment Controls: Priority (P)"
607,MAT337H1-F,Introduction to Real Analysis,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Tuesday 14:00 — 15:00
BA 1180
—
52 of 70 available No"
608,MAT337H1-F,Introduction to Real Analysis,TUT0102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0102
Tuesday 14:00 — 15:00
AP 124
—
30 of 30 available No New Tutorial Added: September 20, 2019"
609,MAT337H1-F,Introduction to Real Analysis,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Tuesday 15:00 — 16:00
AB 107
—
62 of 70 available No"
610,MAT337H1-F,Introduction to Real Analysis,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Friday 12:00 — 13:00
AB 107
—
21 of 70 available No"
611,MAT337H1-F,Introduction to Real Analysis,TUT0302,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0302
Friday 12:00 — 13:00
AB 114
—
16 of 30 available No New Tutorial Added: September 18, 2019"
612,MAT337H1-S,Introduction to Real Analysis,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Wednesday 14:00 — 16:00
Friday 16:00 — 17:00
UC 140
UC 140
Todorcevic, S.
11 of 135 available Yes: 0 student Rooms Changed: October 30, 2019.
Enrolment Controls: Priority (P)"
613,MAT337H1-S,Introduction to Real Analysis,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Wednesday 12:00 — 13:00
LM 155
—
11 of 30 available No Room Change: July 31, 2019"
